Angle(deg),Range(m),Intensity
18,0.191,4000
17,0.501,1000
16,0,0
15,0.498,2000
14,0.462,1400
13,0.448,1400
12,0.416,2100
11,0.424,2000
10,0.428,1600
9,0.407,1800
8,0.41,2300
7,0.412,3400
6,0.417,2500
5,0.413,2400
4,0.409,2500
3,0.411,3100
2,0.407,2900
0.999998,0.405,3200
0,0.399,2300
-1,0.398,2200
-2,0.397,1900
-3,0.396,1900
-4,0.399,2100
-5,0.399,2200
-6,0.401,2200
-7,0.401,2200
-8,0.4,2100
-9,0.401,2300
-10,0.4,2700
-11,0.398,2300
-12,0.395,2500
-13,0.394,2400
-14,0.422,1900
-15,0.431,1900
-16,0.44,1700
-17,0.445,1500
-18,0.461,2100
-19,0.455,2200
-20,0.409,1600
-21,0.407,2000
-22,0.405,2000
-23,0.401,2300
-24,0.401,1700
-25,0.401,1600
-26,0.398,1500
-27,0.399,1400
-28,0.401,1400
-29,0.402,1600
-30,0.437,1000
-31,0,0
-32,0.46,800
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0.835,800
25,0,0
24,0.852,700
23,0.868,600
22,0.953,700
21,0.968,700
20,0.976,800
19,0.976,500
18,0.991,500
17,0,1900
16,0.518,1000
15,0.518,1300
14,0.519,1600
13,0.509,1400
12,0.474,1400
11,0.464,1500
10,0.434,1900
9,0.433,2000
8,0.448,2000
7,0.424,2300
6,0.428,2500
5,0.433,2900
4,0.435,2600
3,0.429,2500
2,0.43,3000
0.999998,0.43,3100
0,0.426,2300
-1,0.426,2300
-2,0.42,1700
-3,0.419,1700
-4,0.418,1700
-5,0.419,1800
-6,0.422,2100
-7,0.422,1900
-8,0.424,2000
-9,0.423,1800
-10,0.424,2100
-11,0.425,2200
-12,0.423,2300
-13,0.419,2400
-14,0.418,1900
-15,0.449,1900
-16,0.462,1900
-17,0.465,1500
-18,0.486,1600
-19,0.489,1700
-20,0.44,1600
-21,0.434,1700
-22,0.432,1900
-23,0.427,1900
-24,0.428,1500
-25,0.427,1400
-26,0.425,1400
-27,0.426,1400
-28,0.427,1400
-29,0.428,1600
-30,0.465,1200
-31,0.479,900
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0.836,600
25,0,0
24,0.852,700
23,0.87,700
22,0.953,700
21,0.966,700
20,0.977,800
19,0.978,500
18,0,0
17,0,0
16,0,6400
15,0,5000
14,0.534,1000
13,0,0
12,0.535,1600
11,0.522,1600
10,0,0
9,0.48,1400
8,0.451,2100
7,0.454,2500
6,0.461,1800
5,0.444,2300
4,0.445,2400
3,0.449,4000
2,0.449,2300
0.999998,0.446,2700
0,0.447,2400
-1,0.446,1900
-2,0.446,1800
-3,0.44,1700
-4,0.439,1600
-5,0.436,1700
-6,0.437,1700
-7,0.441,1900
-8,0.442,1700
-9,0.444,1800
-10,0.443,1800
-11,0.446,1800
-12,0.446,2200
-13,0.443,2100
-14,0.44,1800
-15,0.441,1800
-16,0.472,1700
-17,0.484,1600
-18,0.489,1400
-19,0.51,1500
-20,0.507,1400
-21,0.46,1500
-22,0.456,1700
-23,0.451,1900
-24,0.451,1300
-25,0.45,1300
-26,0.448,1400
-27,0.448,1400
-28,0.45,1400
-29,0.45,1500
-30,0.47,700
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0.954,700
21,0.967,700
20,0.976,600
19,0.975,500
18,0.994,600
17,0,0
16,0,4600
15,0,4500
14,0,4200
13,0,3500
12,0,0
11,0.551,1200
10,0.553,1400
9,0.527,1500
8,0,0
7,0.493,1600
6,0.466,1900
5,0.483,2400
4,0.469,1600
3,0.46,2500
2,0.464,2600
0.999998,0.469,3100
0,0.464,1900
-1,0.464,2200
-2,0.465,2000
-3,0.462,1600
-4,0.461,1600
-5,0.455,1600
-6,0.456,1700
-7,0.454,1600
-8,0.458,1600
-9,0.46,1800
-10,0.461,1800
-11,0.463,1700
-12,0.464,1800
-13,0.463,2100
-14,0.462,1700
-15,0.459,1800
-16,0.459,1600
-17,0.488,1600
-18,0.504,1400
-19,0.509,1200
-20,0.526,1500
-21,0.526,1500
-22,0.478,1400
-23,0.471,1800
-24,0.471,1300
-25,0.47,1200
-26,0.467,1400
-27,0.467,1300
-28,0.467,1300
-29,0.467,1500
-30,0.471,1300
-31,0.514,800
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0.696,1000
23,0.717,800
22,0.739,700
21,0.968,500
20,0.976,600
19,0.977,500
18,0.991,500
17,0,0
16,0,0
15,0,0
14,0.356,7400
13,0.328,9300
12,0,8300
11,0,7500
10,0,6400
9,0.574,1800
8,0.566,1800
7,0.525,1200
6,0.512,1400
5,0.495,1900
4,0.48,1800
3,0.489,1800
2,0.475,2500
0.999998,0.476,2800
0,0.482,2400
-1,0.479,1800
-2,0.479,1800
-3,0.478,1800
-4,0.477,1500
-5,0.476,1600
-6,0.472,1600
-7,0.471,1600
-8,0.47,1600
-9,0.473,1400
-10,0.474,1800
-11,0.477,1700
-12,0.479,1800
-13,0.478,1700
-14,0.48,1700
-15,0.479,1700
-16,0.475,1600
-17,0.475,1500
-18,0.506,1400
-19,0.523,1300
-20,0.525,1200
-21,0.544,1600
-22,0.536,1900
-23,0.49,1500
-24,0.49,1200
-25,0.489,1200
-26,0.485,1200
-27,0.485,1200
-28,0.485,1300
-29,0.483,1400
-30,0.486,1400
-31,0,0
-32,0.557,600
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.694,1000
22,0.698,800
21,0.722,700
20,0.975,600
19,0.977,500
18,0.99,500
17,0.134,14400
16,0.129,13500
15,0.438,1000
14,0.414,1900
13,0,0
12,0,8300
11,0,8700
10,0,8600
9,0,8100
8,0.585,1200
7,0.577,2500
6,0.55,1600
5,0,0
4,0.522,1400
3,0.493,1500
2,0.508,1500
0.999998,0.489,2400
0,0.493,1900
-1,0.499,2200
-2,0.494,1500
-3,0.493,1600
-4,0.494,1700
-5,0.491,1500
-6,0.494,1600
-7,0.488,1500
-8,0.489,1400
-9,0.487,1400
-10,0.49,1400
-11,0.493,1500
-12,0.495,1600
-13,0.494,1800
-14,0.497,1600
-15,0.499,1700
-16,0.496,1500
-17,0.491,1600
-18,0.498,1500
-19,0.53,1200
-20,0.54,1100
-21,0.557,1400
-22,0.564,1500
-23,0.513,1400
-24,0.509,1200
-25,0.507,1200
-26,0.504,1100
-27,0.502,1100
-28,0.502,1200
-29,0.5,1300
-30,0.504,1300
-31,0,0
-32,0.578,600
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.69,1000
22,0.69,1000
21,0.707,800
20,0.756,800
19,0.753,500
18,0.893,600
17,0.139,17500
16,0.134,16600
15,0.135,15800
14,0.133,14000
13,0.127,9700
12,0,7000
11,0,8700
10,0,8500
9,0,8500
8,0,8300
7,0.598,1300
6,0.596,2500
5,0.577,1600
4,0,0
3,0.539,1400
2,0.511,1400
0.999998,0.523,1900
0,0.506,1600
-1,0.51,1800
-2,0.515,1700
-3,0.51,1500
-4,0.51,1500
-5,0.509,1700
-6,0.509,1400
-7,0.51,1400
-8,0.506,1400
-9,0.505,1500
-10,0.504,1400
-11,0.509,1500
-12,0.511,1500
-13,0.511,1500
-14,0.513,1400
-15,0.517,1500
-16,0.515,1500
-17,0.512,1500
-18,0.51,1400
-19,0.542,1200
-20,0.559,1200
-21,0.565,1000
-22,0.58,1300
-23,0.56,1800
-24,0,0
-25,0.528,1100
-26,0.523,1200
-27,0.522,1100
-28,0.522,1100
-29,0.518,1400
-30,0.522,1300
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.684,900
22,0.685,1000
21,0.701,800
20,0.747,800
19,0.738,600
18,0.785,600
17,0.782,700
16,0.765,600
15,0.14,18600
14,0.142,17700
13,0.133,15200
12,0,0
11,0,6000
10,0,7300
9,0,8500
8,0,8400
7,0,8100
6,0.616,1200
5,0.615,2000
4,0.582,1300
3,0.56,1300
2,0.553,1400
0.999998,0.524,1500
0,0.539,1500
-1,0.522,1600
-2,0.525,1500
-3,0.529,1500
-4,0.526,1400
-5,0.525,1600
-6,0.527,1700
-7,0.525,1500
-8,0.524,1300
-9,0.521,1300
-10,0.52,1500
-11,0.522,1400
-12,0.527,1500
-13,0.526,1500
-14,0.53,1400
-15,0.532,1300
-16,0.533,1500
-17,0.53,1300
-18,0.526,1300
-19,0.532,1200
-20,0.561,1200
-21,0.577,1100
-22,0.595,1300
-23,0.596,1400
-24,0.547,1000
-25,0.544,1000
-26,0.54,1100
-27,0.539,1100
-28,0.538,1000
-29,0.535,1200
-30,0.538,1200
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.678,900
22,0.681,1100
21,0.699,800
20,0.725,900
19,0.728,600
18,0.743,700
17,0.78,800
16,0.758,700
15,0.754,900
14,0.146,20300
13,0.141,19000
12,0,0
11,0,5200
10,0,6200
9,0,8100
8,0,8300
7,0,8300
6,0,6900
5,0.64,1600
4,0.62,1400
3,0.582,1200
2,0.569,1400
0.999998,0.562,1600
0,0.535,1200
-1,0.549,1200
-2,0.533,1400
-3,0.537,1400
-4,0.543,1400
-5,0.536,1300
-6,0.537,1600
-7,0.538,1300
-8,0.54,1300
-9,0.534,1300
-10,0.533,1500
-11,0.534,1200
-12,0.538,1300
-13,0.54,1500
-14,0.543,1400
-15,0.545,1400
-16,0.547,1300
-17,0.544,1400
-18,0.542,1300
-19,0.542,1200
-20,0.57,1200
-21,0.589,1100
-22,0.61,1000
-23,0.607,1400
-24,0.564,900
-25,0.559,1000
-26,0.555,1000
-27,0.553,1000
-28,0.552,1000
-29,0.549,1200
-30,0.552,1200
-31,0.561,400
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.673,900
22,0.678,1000
21,0.694,900
20,0.719,900
19,0.722,800
18,0.736,700
17,0.773,800
16,0.75,700
15,0.742,800
14,0.741,700
13,0.145,21200
12,0,0
11,0,4400
10,0,4900
9,0,6000
8,0,8300
7,0,8300
6,0,8100
5,0.649,1100
4,0.638,1500
3,0.608,1300
2,0.583,1500
0.999998,0.572,1600
0,0.55,1300
-1,0.562,1700
-2,0.544,1100
-3,0.544,1300
-4,0.549,1300
-5,0.548,1400
-6,0.548,1600
-7,0.55,1600
-8,0.549,1300
-9,0.548,1200
-10,0.543,1300
-11,0.544,1300
-12,0.548,1200
-13,0.55,1500
-14,0.554,1300
-15,0.556,1400
-16,0.557,1300
-17,0.556,1300
-18,0.555,1200
-19,0.552,1200
-20,0.578,1100
-21,0.6,1100
-22,0.619,1100
-23,0.615,1300
-24,0.576,800
-25,0,0
-26,0.566,1000
-27,0.564,1000
-28,0.564,1000
-29,0.559,1200
-30,0.564,1100
-31,0.572,500
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.67,900
22,0.678,1100
21,0.689,900
20,0.719,1000
19,0.719,700
18,0.733,700
17,0.765,800
16,0.751,700
15,0.734,800
14,0.731,700
13,0.739,700
12,0,0
11,0,2600
10,0,4400
9,0,5900
8,0,7600
7,0,8200
6,0,8100
5,0,0
4,0.65,1800
3,0.632,1200
2,0.597,1300
0.999998,0.582,1600
0,0.579,1300
-1,0.555,1200
-2,0.57,1300
-3,0.549,1400
-4,0.555,1300
-5,0.562,1400
-6,0.557,1300
-7,0.558,1500
-8,0.558,1300
-9,0.559,1200
-10,0.552,1300
-11,0.553,1400
-12,0.555,1200
-13,0.558,1400
-14,0.561,1300
-15,0.565,1400
-16,0.566,1300
-17,0.565,1400
-18,0.565,1200
-19,0.561,1200
-20,0.577,1300
-21,0.605,1100
-22,0.627,900
-23,0.623,1200
-24,0.624,1200
-25,0,0
-26,0.576,900
-27,0.573,1000
-28,0.573,1000
-29,0.569,1100
-30,0.573,1100
-31,0.582,500
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.669,900
22,0.677,1100
21,0.686,800
20,0.716,900
19,0.718,800
18,0.732,800
17,0.76,800
16,0.76,800
15,0.733,800
14,0.729,800
13,0.725,700
12,0,0
11,0,2300
10,0,3800
9,0,5400
8,0,7300
7,0,8200
6,0,8100
5,0,0
4,0.661,1500
3,0.639,1200
2,0.604,1300
0.999998,0.587,1500
0,0.585,1300
-1,0.561,1200
-2,0.576,1500
-3,0.554,1200
-4,0.558,1300
-5,0.565,1500
-6,0.561,1300
-7,0.563,1400
-8,0.562,1200
-9,0.563,1100
-10,0.558,1300
-11,0.558,1400
-12,0.561,1200
-13,0.562,1400
-14,0.566,1200
-15,0.569,1300
-16,0.57,1200
-17,0.57,1300
-18,0.569,1200
-19,0.566,1200
-20,0.576,1200
-21,0.605,1100
-22,0.63,900
-23,0.626,1200
-24,0.636,1000
-25,0.584,900
-26,0.58,1000
-27,0.58,900
-28,0.577,900
-29,0.574,1100
-30,0.579,1100
-31,0.586,600
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.671,900
22,0.679,1100
21,0.689,800
20,0.719,1000
19,0.717,800
18,0.73,700
17,0.759,700
16,0.748,800
15,0.728,800
14,0.719,800
13,0.721,800
12,0,0
11,0,2500
10,0,3900
9,0,5200
8,0,7000
7,0,8200
6,0,8100
5,0,0
4,0.657,1600
3,0.638,1200
2,0.602,1300
0.999998,0.586,1600
0,0.584,1300
-1,0.56,1200
-2,0.575,1500
-3,0.554,1200
-4,0.558,1300
-5,0.565,1500
-6,0.561,1300
-7,0.563,1400
-8,0.562,1200
-9,0.563,1200
-10,0.559,1300
-11,0.56,1300
-12,0.562,1100
-13,0.564,1300
-14,0.567,1200
-15,0.57,1300
-16,0.571,1300
-17,0.57,1300
-18,0.569,1200
-19,0.566,1200
-20,0.584,1300
-21,0.607,1100
-22,0.631,900
-23,0.626,1200
-24,0.632,1100
-25,0.584,900
-26,0.58,1000
-27,0.579,1000
-28,0.577,900
-29,0.575,1100
-30,0.579,1100
-31,0.587,600
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0.676,900
22,0.681,900
21,0.698,800
20,0.72,900
19,0.732,800
18,0.734,700
17,0.764,800
16,0.739,800
15,0,0
14,0.721,800
13,0.726,700
12,0,0
11,0,3800
10,0,5200
9,0,6200
8,0,8300
7,0,8100
6,0,8100
5,0.671,1000
4,0.651,1200
3,0.61,1300
2,0.593,1200
0.999998,0.584,1600
0,0.568,1100
-1,0.566,1500
-2,0.57,1100
-3,0.554,1300
-4,0.559,1300
-5,0.564,1400
-6,0.564,1300
-7,0.563,1400
-8,0.562,1200
-9,0.564,1200
-10,0.559,1300
-11,0.562,1200
-12,0.565,1200
-13,0.566,1400
-14,0.568,1300
-15,0.57,1300
-16,0.571,1300
-17,0.568,1200
-18,0.565,1200
-19,0.563,1200
-20,0.589,1100
-21,0.609,1100
-22,0.632,1000
-23,0.626,1300
-24,0.587,800
-25,0,0
-26,0.576,1000
-27,0.575,1000
-28,0.574,1000
-29,0.571,1100
-30,0.576,1100
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0.665,1000
23,0.671,900
22,0.687,900
21,0.701,1000
20,0.722,1000
19,0.721,800
18,0.738,800
17,0.723,700
16,0,0
15,0,0
14,0.711,900
13,0.718,800
12,0,0
11,0,5600
10,0,7600
9,0,8400
8,0,8300
7,0,8100
6,0,0
5,0.665,1100
4,0.641,1300
3,0.598,1200
2,0.589,1400
0.999998,0.583,1700
0,0.567,1100
-1,0.578,1600
-2,0.572,1300
-3,0.555,1300
-4,0.56,1300
-5,0.565,1200
-6,0.567,1400
-7,0.566,1100
-8,0.567,1200
-9,0.561,1200
-10,0.561,1200
-11,0.564,1300
-12,0.568,1300
-13,0.566,1400
-14,0.568,1300
-15,0.569,1300
-16,0.568,1500
-17,0.565,1300
-18,0.559,1200
-19,0.574,1400
-20,0.592,1100
-21,0.607,1000
-22,0.626,1100
-23,0.627,1400
-24,0.579,900
-25,0.577,1000
-26,0.574,1000
-27,0.572,1000
-28,0.573,1000
-29,0.569,1100
-30,0.576,1000
-31,0.624,600
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
